"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Vitamin A, RAE","Burkina Faso","BFA",2,33,85.174399233572,85.1548207854732,-0.0195784480987982
"Vitamin A, RAE","Burundi","BDI",1,5,87.1393297679946,87.1393297488962,-1.9098465031675e-08
"Vitamin A, RAE","Burundi","BDI",1,6,92.2736924673315,92.2736924485749,-1.87566087106461e-08
"Vitamin A, RAE","Burundi","BDI",1,7,98.2980183617491,98.2980183555969,-6.15224848843354e-09
"Vitamin A, RAE","Burundi","BDI",1,8,99.7297228908311,99.7297228894961,-1.33502453536494e-09
"Vitamin A, RAE","Burundi","BDI",1,9,90.4215862029267,90.421586193272,-9.65464153068751e-09
"Vitamin A, RAE","Burundi","BDI",1,10,87.2571241223478,87.2571241126332,-9.71466818100453e-09
"Vitamin A, RAE","Burundi","BDI",1,11,84.9647280959932,84.9647280869978,-8.99534313703043e-09
"Vitamin A, RAE","Burundi","BDI",1,12,84.6848444126294,84.6848444035986,-9.03082764125429e-09
"Vitamin A, RAE","Burundi","BDI",1,13,83.1800199811312,83.1800199724224,-8.70883809511724e-09
"Vitamin A, RAE","Burundi","BDI",1,14,83.3860307189858,83.3860307101694,-8.81642847616604e-09
"Vitamin A, RAE","Burundi","BDI",1,15,81.428998626044,81.42899861934,-6.70397071189655e-09
"Vitamin A, RAE","Burundi","BDI",1,16,83.3067441154796,83.3067441082115,-7.26809901152592e-09
"Vitamin A, RAE","Burundi","BDI",1,17,80.3300904193772,80.3300904133218,-6.05547256782302e-09
"Vitamin A, RAE","Burundi","BDI",1,18,99.3718497835214,99.3718497816369,-1.88450144378294e-09
"Vitamin A, RAE","Burundi","BDI",1,19,99.3718497831692,99.3718497812682,-1.90092919183371e-09
"Vitamin A, RAE","Burundi","BDI",1,20,99.3718497838147,99.3718497819439,-1.87077375812805e-09
"Vitamin A, RAE","Burundi","BDI",1,30,99.3718497836447,99.371849781766,-1.87871762591385e-09
"Vitamin A, RAE","Burundi","BDI",1,31,99.3718497836447,99.371849781766,-1.87871762591385e-09
"Vitamin A, RAE","Burundi","BDI",1,32,99.3718497836447,99.371849781766,-1.87871762591385e-09
"Vitamin A, RAE","Burundi","BDI",1,33,99.3718497836447,99.371849781766,-1.87871762591385e-09
"Vitamin A, RAE","Burundi","BDI",2,5,87.1393297679946,87.1393297488962,-1.9098465031675e-08
"Vitamin A, RAE","Burundi","BDI",2,6,92.2736924673315,92.2736924485749,-1.87566087106461e-08
"Vitamin A, RAE","Burundi","BDI",2,7,97.84470453984,97.8447045329706,-6.86941348249093e-09
"Vitamin A, RAE","Burundi","BDI",2,8,98.8426499882603,98.8426499843108,-3.94949495330366e-09
"Vitamin A, RAE","Burundi","BDI",2,9,87.270337205704,87.2703371954688,-1.02351691566582e-08
