"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"AGO","2013","g/p/d","base","Omega-3 fatty acids",2.12249139149552,1.66
"AGO","2013","g/p/d","base","Protein",119.61516531903,114.14
"AGO","2013","g/p/d","high","Omega-3 fatty acids",2.12249139149552,1.66
"AGO","2013","g/p/d","high","Protein",119.61516531903,114.14
"AGO","2013","mg/p/d","base","Calcium",837.131191341643,766.5
"AGO","2013","mg/p/d","base","Iron",30.4405895569143,28.66
"AGO","2013","mg/p/d","base","Zinc",17.8247295150477,15.84
"AGO","2013","mg/p/d","high","Calcium",837.131191341643,766.5
"AGO","2013","mg/p/d","high","Iron",30.4405895569143,28.66
"AGO","2013","mg/p/d","high","Zinc",17.8247295150477,15.84
"AGO","2013","mg/p/d retinol","base","Vitamin A",2349.73703333381,2331.66
"AGO","2013","mg/p/d retinol","high","Vitamin A",2349.73703333381,2331.66
"AGO","2013","ug/p/d","base","Vitamin B12",7.20317034197304,5.98
"AGO","2013","ug/p/d","high","Vitamin B12",7.20317034197304,5.98
"AGO","2014","g/p/d","base","Omega-3 fatty acids",1.91846024881201,1.46
"AGO","2014","g/p/d","base","Protein",119.204335405102,117.36
"AGO","2014","g/p/d","high","Omega-3 fatty acids",1.91846024881201,1.46
"AGO","2014","g/p/d","high","Protein",119.204335405102,117.36
"AGO","2014","mg/p/d","base","Calcium",650.625296350054,577
"AGO","2014","mg/p/d","base","Iron",28.2686777229247,26.52
"AGO","2014","mg/p/d","base","Zinc",17.8817521517072,15.8
"AGO","2014","mg/p/d","high","Calcium",650.625296350054,577
"AGO","2014","mg/p/d","high","Iron",28.2686777229247,26.52
"AGO","2014","mg/p/d","high","Zinc",17.8817521517072,15.8
"AGO","2014","mg/p/d retinol","base","Vitamin A",1821.33498988217,1804.1
"AGO","2014","mg/p/d retinol","high","Vitamin A",1821.33498988217,1804.1
"AGO","2014","ug/p/d","base","Vitamin B12",10.5773135737283,9.62
"AGO","2014","ug/p/d","high","Vitamin B12",10.5773135737283,9.62
"AGO","2015","g/p/d","base","Omega-3 fatty acids",1.57186555579346,1.18
"AGO","2015","g/p/d","base","Protein",110.881548213369,109.28
"AGO","2015","g/p/d","high","Omega-3 fatty acids",1.57186555579346,1.18
"AGO","2015","g/p/d","high","Protein",110.881548213369,109.28
"AGO","2015","mg/p/d","base","Calcium",594.513299893932,530.56
"AGO","2015","mg/p/d","base","Iron",27.1864612864881,25.68
"AGO","2015","mg/p/d","base","Zinc",16.9427005069585,15.12
"AGO","2015","mg/p/d","high","Calcium",594.513299893932,530.56
"AGO","2015","mg/p/d","high","Iron",27.1864612864881,25.68
"AGO","2015","mg/p/d","high","Zinc",16.9427005069585,15.12
"AGO","2015","mg/p/d retinol","base","Vitamin A",1636.20780488111,1621.74
"AGO","2015","mg/p/d retinol","high","Vitamin A",1636.20780488111,1621.74
"AGO","2015","ug/p/d","base","Vitamin B12",8.30127650548137,7.44
"AGO","2015","ug/p/d","high","Vitamin B12",8.30127650548137,7.44
"AGO","2016","g/p/d","base","Omega-3 fatty acids",1.48474183567733,1.14
"AGO","2016","g/p/d","base","Protein",103.995192167269,102.34
"AGO","2016","g/p/d","high","Omega-3 fatty acids",1.48474183567733,1.14
"AGO","2016","g/p/d","high","Protein",103.995192167269,102.34
