,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
DJI_BV_FO..PC,Djibouti,Butter,Per-capita food consumption [kg/p/d],72,DJI,14,BV,211,FO..PC,4.034252322,4.15918424,4.329742675,4.396497784,4.605721036,4.721756602,4.591032795,4.692359039,4.583816363,4.510190513,4.534619564,4.578646666,4.625011338,4.668916514,4.714464009,4.76562534,4.813628973,4.864893291,4.917963876,4.974252344,5.03356896
DJI_CN_FO..PC,Djibouti,Coconuts,Per-capita food consumption [kg/p/d],72,DJI,11,CN,211,FO..PC,1.17488657,1.154818406,1.13483548,1.115215117,1.096294086,1.078267094,1.06119598,1.044948474,1.029433543,1.014517746,1.000101023,0.986168956,0.972733307,0.959803428,0.94737161,0.93544579,0.924002592,0.913023581,0.902509974,0.892449973,0.882838533
DJI_EG_FO..PC,Djibouti,Eggs,Per-capita food consumption [kg/p/d],72,DJI,20,EG,211,FO..PC,0.001120368,0.001149979,0.001197845,0.001167008,0.001175103,0.001114026,0.001053496,0.001031332,0.001024783,0.001019143,0.001024388,0.00103081,0.001039466,0.001050248,0.001062022,0.001073916,0.001086418,0.001099217,0.001112783,0.00112667,0.001141379
DJI_FH_FO..PC,Djibouti,Fish,Per-capita food consumption [kg/p/d],72,DJI,21,FH,211,FO..PC,4.54565196,4.860324914,5.133687944,5.288917854,5.481395526,5.384527557,5.372111037,5.824735263,5.597001304,5.498334412,5.436330494,5.443540452,5.469531324,5.507090922,5.535086925,5.571809372,5.60615584,5.662028296,5.71097715,5.748345971,5.813996701
DJI_HFCS_FO..PC,Djibouti,HFCS,Per-capita food consumption [kg/p/d],72,DJI,8,HFCS,211,FO..PC,5.28699E-05,5.19668E-05,5.10676E-05,5.01847E-05,4.93332E-05,4.8522E-05,4.77538E-05,4.70227E-05,4.63245E-05,4.56533E-05,4.50045E-05,4.43776E-05,4.3773E-05,4.31912E-05,4.26317E-05,4.20951E-05,4.15801E-05,4.10861E-05,4.06129E-05,4.01602E-05,3.97277E-05
DJI_MA_FO..PC,Djibouti,Maize and products,Per-capita food consumption [kg/p/d],72,DJI,1,MA,211,FO..PC,8.0766E-05,8.29046E-05,8.42772E-05,8.57459E-05,8.74093E-05,8.85348E-05,8.90568E-05,8.97508E-05,9.15319E-05,9.24347E-05,9.39145E-05,9.5347E-05,9.6857E-05,9.83935E-05,9.99809E-05,0.000101607,0.000103257,0.000104949,0.000106685,0.000108455,0.000110276
DJI_MK_FO..PC,Djibouti,Milk and Dairy,Per-capita food consumption [kg/p/d],72,DJI,18,MK,211,FO..PC,6.90259919,6.954569186,7.072683462,6.892811234,6.687194747,6.790795421,6.566160441,6.703846373,6.543253158,6.425824113,6.550312544,6.64275059,6.755349398,6.882252572,7.009978502,7.144024816,7.281832619,7.425946007,7.575961616,7.731627757,7.89383369
DJI_OCG_FO..PC,Djibouti,Other Coarse Grains,Per-capita food consumption [kg/p/d],72,DJI,3,OCG,211,FO..PC,0.000501648,0.000503572,0.000508382,0.000513578,0.000526794,0.000526598,0.000522093,0.000529565,0.00056367,0.000540385,0.000546974,0.000553683,0.000560426,0.000567154,0.000574137,0.000581232,0.000588569,0.000596145,0.000603879,0.000611786,0.000619828
DJI_OOS_FO..PC,Djibouti,Other Oilseeds,Per-capita food consumption [kg/p/d],72,DJI,10,OOS,211,FO..PC,0.000289983,0.000285207,0.00030513,0.000285306,0.000288962,0.000300663,0.000293295,0.000291398,0.000277398,0.000274463,0.000277605,0.000280056,0.000283022,0.000285869,0.000288581,0.000291325,0.000294071,0.000296852,0.000299612,0.00030239,0.000305175
DJI_PK_FO..PC,Djibouti,Ovine,Per-capita food consumption [kg/p/d],72,DJI,16,PK,211,FO..PC,0.224061348,0.247132516,0.270123185,0.277452453,0.299951604,0.280508108,0.283853466,0.294722142,0.291707135,0.287142555,0.295997648,0.303058256,0.309660114,0.31663969,0.323728468,0.331151866,0.338796894,0.34666595,0.354454204,0.362979087,0.371390532
DJI_PS_FO..PC,Djibouti,Pork,Per-capita food consumption [kg/p/d],72,DJI,6,PS,211,FO..PC,25.94025253,26.9203301,27.65746768,28.39330554,30.82436266,31.03487639,31.55317117,31.7283818,31.96998364,32.23114902,32.82987959,33.3764932,33.87372103,34.39080575,34.85689001,35.33439475,35.81746761,36.29330143,36.77603216,37.25390632,37.73964894
DJI_PT_FO..PC,Djibouti,Poultry,Per-capita food consumption [kg/p/d],72,DJI,17,PT,211,FO..PC,0.404012491,0.496017362,0.523831749,0.516282196,0.557293288,0.517844148,0.504038262,0.543021407,0.557113973,0.555809514,0.571554173,0.58695307,0.601893583,0.616503156,0.631063062,0.645231484,0.658891915,0.672308839,0.685583641,0.698614977,0.711497805
DJI_RI_FO..PC,Djibouti,Pulses,Per-capita food consumption [kg/p/d],72,DJI,4,RI,211,FO..PC,19.53451701,20.50223184,21.19157624,22.05938714,22.51376747,23.04280319,23.96976155,24.50190732,25.06392059,25.72298358,26.84796565,27.60212897,28.25890127,28.86886637,29.75267161,30.64541297,31.56776257,32.53198943,33.53044029,34.56877674,35.63743743
DJI_RT_FO..PC,Djibouti,Rice and products,Per-capita food consumption [kg/p/d],72,DJI,5,RT,211,FO..PC,2.643740367,2.631424745,3.403240837,3.480570643,3.638158619,3.649277127,3.605964766,3.512100759,3.511001209,3.513352703,3.55492581,3.604079501,3.675955664,3.729009244,3.791782897,3.856952726,3.923535911,3.996367111,4.072292373,4.153316013,4.241166602
DJI_SB_FO..PC,Djibouti,Roots and Tubers,Per-capita food consumption [kg/p/d],72,DJI,9,SB,211,FO..PC,0.00010574,0.000103934,0.000102135,0.000100369,9.86665E-05,9.7044E-05,9.55076E-05,9.40454E-05,9.2649E-05,9.13066E-05,9.00091E-05,8.87552E-05,8.7546E-05,8.63823E-05,8.52634E-05,8.41901E-05,8.31602E-05,8.21721E-05,8.12259E-05,8.03205E-05,7.94555E-05
DJI_SH_FO..PC,Djibouti,Soybeans,Per-capita food consumption [kg/p/d],72,DJI,15,SH,211,FO..PC,3.237352666,3.343332569,3.39233593,3.264346682,3.128871858,3.977189535,4.050703088,4.220776274,4.193485214,4.148815183,4.210726285,4.257691382,4.317083113,4.375792364,4.434581936,4.495040841,4.555047275,4.619771709,4.684793615,4.750690583,4.818516806
DJI_SU_FO..PC,Djibouti,Sugar,Per-capita food consumption [kg/p/d],72,DJI,7,SU,211,FO..PC,13.93765588,14.35588344,15.66429848,15.65573375,17.55769962,17.01087979,17.85672717,18.78603177,19.14644843,19.70061862,20.26903119,20.90103496,21.56988444,22.21244653,22.87276163,23.57326004,24.3350967,25.10583238,25.87624488,26.68044283,27.50863235
DJI_VL_FO..PC,Djibouti,Vegetable Oils,Per-capita food consumption [kg/p/d],72,DJI,12,VL,211,FO..PC,0.252469361,0.270219854,0.277015229,0.277178134,0.301813586,0.294473375,0.298784926,0.297848372,0.299051016,0.299790796,0.308861416,0.314653597,0.320742258,0.327206048,0.333232323,0.338998056,0.344893566,0.350799799,0.356670252,0.362526052,0.368319453
DJI_WT_FO..PC,Djibouti,Wheat and products,Per-capita food consumption [kg/p/d],72,DJI,2,WT,211,FO..PC,50.18180177,51.61181467,52.98316637,55.93888814,56.60323901,57.77279999,59.7760499,60.99803604,60.14522114,60.45091055,61.55231547,62.75849186,63.95928858,65.14935781,66.40116845,67.68432778,68.99639536,70.34497051,71.7275196,73.14191326,74.5955773
DMA_BT_FO..PC,Dominica,Bovine,Per-capita food consumption [kg/p/d],55,DMA,19,BT,211,FO..PC,0.222176596,0.231777491,0.228024362,0.229628588,0.229340554,0.233853564,0.260571282,0.270139302,0.276584005,0.267346871,0.271959516,0.275744212,0.279429521,0.283410045,0.287341274,0.291484411,0.295683393,0.299947156,0.304327761,0.308781921,0.313287543
DMA_BV_FO..PC,Dominica,Butter,Per-capita food consumption [kg/p/d],55,DMA,14,BV,211,FO..PC,8.660463214,9.012888424,9.512092716,9.802276488,9.166055952,8.448500127,8.455968369,8.394448628,8.128996465,8.0339104,8.030458248,8.052691826,8.076576396,8.097691916,8.124426078,8.154666733,8.180948286,8.21047333,8.243328662,8.279915967,8.319074764
DMA_CN_FO..PC,Dominica,Coconuts,Per-capita food consumption [kg/p/d],55,DMA,11,CN,211,FO..PC,13.99775988,13.94350048,13.88040667,13.81215441,13.74041608,13.66829727,13.59748732,13.52722298,13.45750145,13.39064514,13.32409495,13.2624234,13.2016685,13.14578683,13.09431781,13.04750635,13.0066069,12.96915887,12.93744775,12.91105525,12.88776011
DMA_EG_FO..PC,Dominica,Eggs,Per-capita food consumption [kg/p/d],55,DMA,20,EG,211,FO..PC,0.001135342,0.001178555,0.001185925,0.001228334,0.001229113,0.001233887,0.001208378,0.001180445,0.001201021,0.001215434,0.001231358,0.001249714,0.00126948,0.001289529,0.001310609,0.001331894,0.001354574,0.001377096,0.001401193,0.001426132,0.001451747
DMA_FH_FO..PC,Dominica,Fish,Per-capita food consumption [kg/p/d],55,DMA,21,FH,211,FO..PC,23.39029542,23.62418081,25.71931941,24.31488529,25.6466856,23.98145564,24.82069137,25.33173136,26.44935693,28.46182496,27.90181862,27.91636817,28.32044628,28.59259225,28.82111277,29.08569557,29.20352606,29.75795148,30.24511656,30.74329321,31.16522422
DMA_HFCS_FO..PC,Dominica,HFCS,Per-capita food consumption [kg/p/d],55,DMA,8,HFCS,211,FO..PC,0.002023512,0.002015668,0.002006547,0.001996681,0.00198631,0.001975885,0.001965648,0.001955491,0.001945412,0.001935747,0.001926127,0.001917212,0.001908429,0.001900351,0.00189291,0.001886143,0.001880231,0.001874817,0.001870233,0.001866418,0.00186305
DMA_MA_FO..PC,Dominica,Maize and products,Per-capita food consumption [kg/p/d],55,DMA,1,MA,211,FO..PC,0.001067239,0.00107612,0.001120404,0.001148075,0.001159833,0.001157184,0.001177473,0.001211328,0.001214865,0.001201509,0.001208635,0.00121698,0.001225997,0.001235448,0.001245471,0.001255928,0.001266956,0.001278416,0.001290596,0.00130337,0.001316652
DMA_MK_FO..PC,Dominica,Milk and Dairy,Per-capita food consumption [kg/p/d],55,DMA,18,MK,211,FO..PC,14.85803731,16.02371483,15.65492135,15.52514567,15.21394287,15.38074682,13.08434946,13.65918764,13.74794193,12.42785976,12.53148174,12.60597392,12.69139904,12.78448846,12.88039697,12.98184145,13.09287709,13.20619485,13.3286532,13.45651844,13.58798359
DMA_OCG_FO..PC,Dominica,Other Coarse Grains,Per-capita food consumption [kg/p/d],55,DMA,3,OCG,211,FO..PC,0.011159552,0.011096733,0.010368524,0.010512729,0.008851432,0.008600825,0.007364154,0.007481988,0.007250021,0.007247973,0.007218837,0.007193985,0.007171678,0.007146507,0.007124378,0.007103344,0.007084252,0.007065382,0.007047741,0.007030758,0.007013238
DMA_OOS_FO..PC,Dominica,Other Oilseeds,Per-capita food consumption [kg/p/d],55,DMA,10,OOS,211,FO..PC,0.002946074,0.003201757,0.00340258,0.003171597,0.003013486,0.003096652,0.003200032,0.00337904,0.003601105,0.00364832,0.003693527,0.003725956,0.003765633,0.003807865,0.003848298,0.003890395,0.003934012,0.003978808,0.004024588,0.004071458,0.004118713
DMA_PK_FO..PC,Dominica,Ovine,Per-capita food consumption [kg/p/d],55,DMA,16,PK,211,FO..PC,10.54329496,11.29590123,10.98273885,11.63158111,12.83414665,12.74029194,12.07772246,12.14460366,12.58336257,12.69765355,12.79337675,12.9720008,13.10193313,13.23197213,13.3814206,13.53652415,13.69839657,13.86776135,14.03925284,14.2251005,14.41266605
DMA_PS_FO..PC,Dominica,Pork,Per-capita food consumption [kg/p/d],55,DMA,6,PS,211,FO..PC,6.075180033,6.359357034,6.537680647,6.702548669,6.871381137,6.968874346,7.069286522,7.185601083,7.31141235,7.453165029,7.555357572,7.682172686,7.802882572,7.933907845,8.064080648,8.199267299,8.341116274,8.484190193,8.63306704,8.785410231,8.940704942
DMA_PT_FO..PC,Dominica,Poultry,Per-capita food consumption [kg/p/d],55,DMA,17,PT,211,FO..PC,54.41354698,55.0635573,52.44440085,53.97878094,54.11201229,54.32044947,52.47010094,52.58102882,52.95011512,53.12264868,53.41018459,53.6795765,53.96161952,54.26753582,54.59491822,54.93371321,55.29220778,55.66539855,56.07151739,56.49717065,56.94060237
DMA_RI_FO..PC,Dominica,Pulses,Per-capita food consumption [kg/p/d],55,DMA,4,RI,211,FO..PC,18.07068101,18.27394219,18.50925941,18.65856345,18.8555499,18.9322216,18.52737114,18.23775338,18.31968071,18.59258434,18.8216494,19.06835338,19.3209977,19.56785242,19.81772421,20.0764032,20.34296244,20.61426617,20.89476424,21.18343263,21.47151863
DMA_RT_FO..PC,Dominica,Rice and products,Per-capita food consumption [kg/p/d],55,DMA,5,RT,211,FO..PC,29.63309765,29.73278408,29.72926564,32.00706888,32.60513783,33.43232611,34.24108968,35.12100435,35.79466211,36.50380108,37.01864861,37.64011969,38.27408122,38.93639945,39.61267334,40.30989201,41.02073885,41.75214245,42.49461861,43.26142266,44.02752298
DMA_SB_FO..PC,Dominica,Roots and Tubers,Per-capita food consumption [kg/p/d],55,DMA,9,SB,211,FO..PC,0.001259798,0.001254915,0.001249237,0.001243094,0.001236637,0.001230147,0.001223774,0.00121745,0.001211175,0.001205158,0.001199169,0.001193618,0.00118815,0.001183121,0.001178489,0.001174276,0.001170595,0.001167224,0.00116437,0.001161995,0.001159898
DMA_SH_FO..PC,Dominica,Soybeans,Per-capita food consumption [kg/p/d],55,DMA,15,SH,211,FO..PC,1.364184747,1.421006026,1.349770675,1.201337715,1.167725732,1.133612873,1.132026386,1.148772324,1.126290835,1.120898546,1.119826434,1.112812594,1.109465345,1.106163657,1.102691294,1.099613557,1.096717518,1.094600061,1.093165063,1.091909553,1.091041302
DMA_SU_FO..PC,Dominica,Sugar,Per-capita food consumption [kg/p/d],55,DMA,7,SU,211,FO..PC,12.0397747,12.26479336,12.51611899,12.7440587,12.4060117,11.94515825,11.55640001,11.55470213,11.31490834,11.3972971,11.40209275,11.41893026,11.43681952,11.44470222,11.45271078,11.46617348,11.49035759,11.51013515,11.52623242,11.54560513,11.56386711
DMA_VL_FO..PC,Dominica,Vegetable Oils,Per-capita food consumption [kg/p/d],55,DMA,12,VL,211,FO..PC,34.23280632,33.71655385,35.98335707,35.80602793,37.89215192,33.18072398,33.8042497,33.31582441,32.35460412,33.54501208,35.16427575,35.37311113,35.6067085,35.86355589,36.11725801,36.36368142,36.63497329,36.91661085,37.21531048,37.52941883,37.85042658
DMA_WT_FO..PC,Dominica,Wheat and products,Per-capita food consumption [kg/p/d],55,DMA,2,WT,211,FO..PC,37.36728707,37.94506607,38.63773784,38.39922827,38.77661057,37.23224909,37.09671934,38.06786883,40.2689493,40.27550735,40.44330707,40.61812564,40.78487898,40.94852473,41.12544388,41.30338854,41.49356845,41.68320112,41.88195153,42.08500612,42.28803636
DOM_BT_FO..PC,Dominican Republic,Bovine,Per-capita food consumption [kg/p/d],56,DOM,19,BT,211,FO..PC,0.23548444,0.243440918,0.237558468,0.237457519,0.235544477,0.238636418,0.264263289,0.272366534,0.277321414,0.26661068,0.269827314,0.272176512,0.274466471,0.276999644,0.279441,0.282034928,0.284597054,0.287187455,0.289805364,0.29241977,0.295059674
DOM_BV_FO..PC,Dominican Republic,Butter,Per-capita food consumption [kg/p/d],56,DOM,14,BV,211,FO..PC,6.032463085,6.221225716,6.512608692,6.661569494,6.186773507,5.665809735,5.63590003,5.562215234,5.356522379,5.265250818,5.236144511,5.223660709,5.213555031,5.201335461,5.19247542,5.185413843,5.174837991,5.166287315,5.158899983,5.153122177,5.149100908
DOM_CN_FO..PC,Dominican Republic,Coconuts,Per-capita food consumption [kg/p/d],56,DOM,11,CN,211,FO..PC,0.101030661,0.099729785,0.098474141,0.097264003,0.096099848,0.094981252,0.093907374,0.092876398,0.091886461,0.090935756,0.090022302,0.089145181,0.088303228,0.087494611,0.086717298,0.085969782,0.085250754,0.084559669,0.08389657,0.083262098,0.082656102
DOM_EG_FO..PC,Dominican Republic,Eggs,Per-capita food consumption [kg/p/d],56,DOM,20,EG,211,FO..PC,10.14137615,10.43225425,10.41244273,10.70490101,10.63873442,10.61144047,10.32807096,10.030393,10.14876151,10.21503756,10.2960878,10.39587674,10.50869929,10.62187626,10.74166014,10.86083863,10.98784167,11.11196958,11.24524303,11.38205617,11.52295608
DOM_FH_FO..PC,Dominican Republic,Fish,Per-capita food consumption [kg/p/d],56,DOM,21,FH,211,FO..PC,7.933827854,7.940763035,8.574955918,8.046654492,8.429590459,7.831616746,8.055774856,8.17361171,8.48700818,9.083397883,8.859257424,8.818329315,8.902259787,8.943358916,8.969867277,9.006378084,8.995429757,9.118153648,9.217290376,9.317264225,9.393342235
DOM_HFCS_FO..PC,Dominican Republic,HFCS,Per-capita food consumption [kg/p/d],56,DOM,8,HFCS,211,FO..PC,0.080515763,0.079479038,0.07847836,0.077513949,0.076586182,0.075694724,0.074838903,0.074017274,0.07322835,0.072470691,0.07174272,0.071043703,0.070372714,0.069728291,0.069108817,0.068513088,0.067940063,0.067389307,0.066860855,0.066355217,0.065872272
DOM_MA_FO..PC,Dominican Republic,Maize and products,Per-capita food consumption [kg/p/d],56,DOM,1,MA,211,FO..PC,4.364997714,4.361556104,4.504249719,4.581300954,4.596699586,4.556731362,4.608075225,4.712877876,4.700484348,4.623682,4.627381624,4.635386934,4.646914977,4.659580198,4.673949457,4.689329214,4.705691932,4.723363435,4.742569388,4.763004508,4.785154842
DOM_MK_FO..PC,Dominican Republic,Milk and Dairy,Per-capita food consumption [kg/p/d],56,DOM,18,MK,211,FO..PC,12.97882877,13.87061374,13.44157954,13.23140018,12.87786894,12.93541306,10.93635433,11.35013409,11.36067627,10.21430756,10.24694082,10.25488495,10.27393142,10.29810883,10.32360817,10.3522324,10.38600932,10.42098013,10.46071253,10.50262182,10.54707163
DOM_OCG_FO..PC,Dominican Republic,Other Coarse Grains,Per-capita food consumption [kg/p/d],56,DOM,3,OCG,211,FO..PC,8.05455E-05,7.93685E-05,7.35592E-05,7.40297E-05,6.19065E-05,5.97673E-05,5.08585E-05,5.13705E-05,4.95024E-05,4.92209E-05,4.8773E-05,4.83554E-05,4.79699E-05,4.75651E-05,4.71813E-05,4.68038E-05,4.64332E-05,4.60667E-05,4.57031E-05,4.53407E-05,4.49796E-05
DOM_OOS_FO..PC,Dominican Republic,Other Oilseeds,Per-capita food consumption [kg/p/d],56,DOM,10,OOS,211,FO..PC,0.121228774,0.130559598,0.137624504,0.127331561,0.120159857,0.122682687,0.125997751,0.132268821,0.140181348,0.141251647,0.142272521,0.142784204,0.14359957,0.144491941,0.145297784,0.146143466,0.14700676,0.147901257,0.148793675,0.149693495,0.150600517
DOM_PK_FO..PC,Dominican Republic,Ovine,Per-capita food consumption [kg/p/d],56,DOM,16,PK,211,FO..PC,8.146209783,8.648853327,8.340944831,8.768272735,9.608915901,9.477361208,8.929161103,8.92615949,9.197470022,9.230840264,9.252991579,9.333972783,9.381401371,9.427659186,9.486579733,9.547948113,9.611441509,9.679265477,9.745949797,9.820317643,9.895241122
DOM_PS_FO..PC,Dominican Republic,Pork,Per-capita food consumption [kg/p/d],56,DOM,6,PS,211,FO..PC,11.35264866,11.77632183,12.00845419,12.220081,12.44257437,12.53803561,12.64037648,12.77330291,12.92503598,13.10440514,13.21632812,13.36910827,13.51282715,13.67178626,13.82678195,13.98739194,14.15473618,14.32205212,14.49452874,14.6686805,14.84610856
DOM_PT_FO..PC,Dominican Republic,Poultry,Per-capita food consumption [kg/p/d],56,DOM,17,PT,211,FO..PC,35.44488681,35.54424013,33.57925399,34.30565315,34.15610998,34.06737976,32.70429838,32.58199701,32.62916073,32.55853136,32.56779683,32.56386667,32.57501599,32.59768225,32.63074454,32.66699359,32.70770315,32.75583606,32.81631465,32.88245352,32.95880358
DOM_RI_FO..PC,Dominican Republic,Pulses,Per-capita food consumption [kg/p/d],56,DOM,4,RI,211,FO..PC,52.65832689,52.76952627,53.01599747,53.04772984,53.24267911,53.11570319,51.65979962,50.55521224,50.50133677,50.97659526,51.34142987,51.74710499,52.17652968,52.58183814,52.98763342,53.40748166,53.83271611,54.26467728,54.70549508,55.15435764,55.597866
DOM_RT_FO..PC,Dominican Republic,Rice and products,Per-capita food consumption [kg/p/d],56,DOM,5,RT,211,FO..PC,7.599468338,7.556142629,7.49403466,8.008443669,8.102524626,8.254705274,8.402337352,8.567914963,8.683940962,8.808110932,8.886780679,8.989540294,9.096284537,9.207930014,9.321128961,9.437162791,9.553207151,9.672566675,9.791315267,9.912835826,10.03305595
DOM_SB_FO..PC,Dominican Republic,Roots and Tubers,Per-capita food consumption [kg/p/d],56,DOM,9,SB,211,FO..PC,9.09276E-06,8.97568E-06,8.86267E-06,8.75376E-06,8.64899E-06,8.54831E-06,8.45166E-06,8.35888E-06,8.26978E-06,8.18422E-06,8.10201E-06,8.02307E-06,7.94729E-06,7.87451E-06,7.80456E-06,7.73728E-06,7.67257E-06,7.61037E-06,7.55069E-06,7.49359E-06,7.43905E-06
DOM_SH_FO..PC,Dominican Republic,Soybeans,Per-capita food consumption [kg/p/d],56,DOM,15,SH,211,FO..PC,0.229638365,0.237042156,0.223334905,0.197302429,0.190476003,0.183723557,0.18233674,0.183953173,0.179355313,0.177531774,0.176457335,0.174451063,0.1730765,0.17170807,0.1703152,0.16897988,0.167650787,0.166449898,0.165332389,0.164228634,0.163198166
DOM_SU_FO..PC,Dominican Republic,Sugar,Per-capita food consumption [kg/p/d],56,DOM,7,SU,211,FO..PC,38.72558026,39.09292996,39.57078039,39.99294628,38.66695042,36.99136022,35.56710519,35.35414923,34.42889239,34.49212663,34.33063899,34.20466364,34.09085915,33.94565041,33.7999512,33.66834247,33.56237436,33.44389148,33.30948264,33.18082899,33.0510674
