"","iso3","country","nutrient","units","scenario","year","intake_orig","intake","intake_diff","intake_diff_cap"
"1652","NAM","Namibia","Zinc","mg/p/d","High",2030,18.227732018,18.227732018,0,0
"1653","NPL","Nepal","Calcium","mg/p/d","Base",2030,1035.647640458,1036.36515533144,0.717514873439995,0.717514873439995
"1654","NPL","Nepal","Calcium","mg/p/d","High",2030,1037.302065589,1037.75912388122,0.457058292219926,0.457058292219926
"1655","NPL","Nepal","Iron","mg/p/d","Base",2030,46.500160503,46.5532620006929,0.0531014976929001,0.0531014976929001
"1656","NPL","Nepal","Iron","mg/p/d","High",2030,46.552991,46.6018150733863,0.0488240733862995,0.0488240733862995
"1657","NPL","Nepal","Omega-3 fatty acids","g/p/d","Base",2030,2.695889242,2.71836051054018,0.0224712685401802,0.0224712685401802
"1658","NPL","Nepal","Omega-3 fatty acids","g/p/d","High",2030,2.698934794,2.71860550356016,0.01967070956016,0.01967070956016
"1659","NPL","Nepal","Protein","g/p/d","Base",2030,159.073309047,158.057517913324,-1.015791133676,-1.015791133676
"1660","NPL","Nepal","Protein","g/p/d","High",2030,159.401320334,158.311575452473,-1.089744881527,-1.089744881527
"1661","NPL","Nepal","Vitamin A","mg/p/d retinol","Base",2030,1044.491068154,1042.94771741916,-1.54335073484003,-1.54335073484003
"1662","NPL","Nepal","Vitamin A","mg/p/d retinol","High",2030,1046.242829048,1044.48591502153,-1.75691402646999,-1.75691402646999
"1663","NPL","Nepal","Vitamin B12","ug/p/d","Base",2030,9.256899041,9.30207575462609,0.0451767136260894,0.0451767136260894
"1664","NPL","Nepal","Vitamin B12","ug/p/d","High",2030,9.285936187,9.32279903504496,0.0368628480449598,0.0368628480449598
"1665","NPL","Nepal","Zinc","mg/p/d","Base",2030,26.483039167,26.5118978802879,0.0288587132878995,0.0288587132878995
"1666","NPL","Nepal","Zinc","mg/p/d","High",2030,26.519198957,26.5452318884138,0.0260329314137984,0.0260329314137984
"1667","NLD","Netherlands","Calcium","mg/p/d","Base",2030,0,0,0,0
"1668","NLD","Netherlands","Calcium","mg/p/d","High",2030,0,0,0,0
"1669","NLD","Netherlands","Iron","mg/p/d","Base",2030,0,0,0,0
"1670","NLD","Netherlands","Iron","mg/p/d","High",2030,0,0,0,0
"1671","NLD","Netherlands","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1672","NLD","Netherlands","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1673","NLD","Netherlands","Protein","g/p/d","Base",2030,0,0,0,0
"1674","NLD","Netherlands","Protein","g/p/d","High",2030,0,0,0,0
"1675","NLD","Netherlands","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1676","NLD","Netherlands","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1677","NLD","Netherlands","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1678","NLD","Netherlands","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1679","NLD","Netherlands","Zinc","mg/p/d","Base",2030,0,0,0,0
"1680","NLD","Netherlands","Zinc","mg/p/d","High",2030,0,0,0,0
"1681","ANT","Netherlands Antilles","Calcium","mg/p/d","Base",2030,0,0,0,0
"1682","ANT","Netherlands Antilles","Calcium","mg/p/d","High",2030,0,0,0,0
"1683","ANT","Netherlands Antilles","Iron","mg/p/d","Base",2030,0,0,0,0
"1684","ANT","Netherlands Antilles","Iron","mg/p/d","High",2030,0,0,0,0
"1685","ANT","Netherlands Antilles","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1686","ANT","Netherlands Antilles","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1687","ANT","Netherlands Antilles","Protein","g/p/d","Base",2030,0,0,0,0
"1688","ANT","Netherlands Antilles","Protein","g/p/d","High",2030,0,0,0,0
"1689","ANT","Netherlands Antilles","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1690","ANT","Netherlands Antilles","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1691","ANT","Netherlands Antilles","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1692","ANT","Netherlands Antilles","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1693","ANT","Netherlands Antilles","Zinc","mg/p/d","Base",2030,0,0,0,0
"1694","ANT","Netherlands Antilles","Zinc","mg/p/d","High",2030,0,0,0,0
"1695","NCL","New Caledonia","Calcium","mg/p/d","Base",2030,0,0,0,0
"1696","NCL","New Caledonia","Calcium","mg/p/d","High",2030,0,0,0,0
"1697","NCL","New Caledonia","Iron","mg/p/d","Base",2030,0,0,0,0
"1698","NCL","New Caledonia","Iron","mg/p/d","High",2030,0,0,0,0
"1699","NCL","New Caledonia","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1700","NCL","New Caledonia","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1701","NCL","New Caledonia","Protein","g/p/d","Base",2030,0,0,0,0
"1702","NCL","New Caledonia","Protein","g/p/d","High",2030,0,0,0,0
"1703","NCL","New Caledonia","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1704","NCL","New Caledonia","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1705","NCL","New Caledonia","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1706","NCL","New Caledonia","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1707","NCL","New Caledonia","Zinc","mg/p/d","Base",2030,0,0,0,0
"1708","NCL","New Caledonia","Zinc","mg/p/d","High",2030,0,0,0,0
"1709","NZL","New Zealand","Calcium","mg/p/d","Base",2030,1011.434309964,1011.434309964,0,0
"1710","NZL","New Zealand","Calcium","mg/p/d","High",2030,1010.989096844,1010.989096844,0,0
"1711","NZL","New Zealand","Iron","mg/p/d","Base",2030,39.497787258,39.497787258,0,0
"1712","NZL","New Zealand","Iron","mg/p/d","High",2030,39.474732298,39.474732298,0,0
"1713","NZL","New Zealand","Omega-3 fatty acids","g/p/d","Base",2030,2.173951219,2.173951219,0,0
"1714","NZL","New Zealand","Omega-3 fatty acids","g/p/d","High",2030,2.183923115,2.183923115,0,0
"1715","NZL","New Zealand","Protein","g/p/d","Base",2030,186.966424777,186.966424777,0,0
"1716","NZL","New Zealand","Protein","g/p/d","High",2030,187.153589059,187.153589059,0,0
"1717","NZL","New Zealand","Vitamin A","mg/p/d retinol","Base",2030,2562.336778106,2562.336778106,0,0
"1718","NZL","New Zealand","Vitamin A","mg/p/d retinol","High",2030,2553.107487582,2553.107487582,0,0
"1719","NZL","New Zealand","Vitamin B12","ug/p/d","Base",2030,16.001113461,16.001113461,0,0
"1720","NZL","New Zealand","Vitamin B12","ug/p/d","High",2030,16.055914497,16.055914497,0,0
"1721","NZL","New Zealand","Zinc","mg/p/d","Base",2030,21.487421081,21.487421081,0,0
"1722","NZL","New Zealand","Zinc","mg/p/d","High",2030,21.444660857,21.444660857,0,0
"1723","NIC","Nicaragua","Calcium","mg/p/d","Base",2030,848.456554674,885.98234522571,37.52579055171,37.52579055171
"1724","NIC","Nicaragua","Calcium","mg/p/d","High",2030,847.687868964,885.706622599906,38.018753635906,38.018753635906
"1725","NIC","Nicaragua","Iron","mg/p/d","Base",2030,31.228746101,32.0706566135177,0.8419105125177,0.8419105125177
"1726","NIC","Nicaragua","Iron","mg/p/d","High",2030,31.227620662,32.0764307273782,0.848810065378203,0.848810065378203
"1727","NIC","Nicaragua","Omega-3 fatty acids","g/p/d","Base",2030,1.558566201,2.08595567650225,0.52738947550225,0.52738947550225
"1728","NIC","Nicaragua","Omega-3 fatty acids","g/p/d","High",2030,1.562432108,2.09804645972656,0.53561435172656,0.53561435172656
"1729","NIC","Nicaragua","Protein","g/p/d","Base",2030,128.348185095,127.682852595033,-0.665332499966993,-0.665332499966993
"1730","NIC","Nicaragua","Protein","g/p/d","High",2030,128.59499371,127.744288893024,-0.850704816976005,-0.850704816976005
"1731","NIC","Nicaragua","Vitamin A","mg/p/d retinol","Base",2030,1244.162294228,1257.50753041807,13.34523619007,13.34523619007
"1732","NIC","Nicaragua","Vitamin A","mg/p/d retinol","High",2030,1241.508334163,1254.87196541056,13.3636312475601,13.3636312475601
"1733","NIC","Nicaragua","Vitamin B12","ug/p/d","Base",2030,10.855393812,11.9068045822011,1.0514107702011,1.0514107702011
"1734","NIC","Nicaragua","Vitamin B12","ug/p/d","High",2030,10.903622912,11.9493815715444,1.0457586595444,1.0457586595444
"1735","NIC","Nicaragua","Zinc","mg/p/d","Base",2030,18.881722762,19.3950111170265,0.5132883550265,0.5132883550265
"1736","NIC","Nicaragua","Zinc","mg/p/d","High",2030,18.873385348,19.3907212217041,0.517335873704102,0.517335873704102
"1737","NER","Niger","Calcium","mg/p/d","Base",2030,903.696188977,903.696188977,0,0
"1738","NER","Niger","Calcium","mg/p/d","High",2030,904.36236081,904.36236081,0,0
"1739","NER","Niger","Iron","mg/p/d","Base",2030,52.262861246,52.262861246,0,0
"1740","NER","Niger","Iron","mg/p/d","High",2030,52.310746619,52.310746619,0,0
"1741","NER","Niger","Omega-3 fatty acids","g/p/d","Base",2030,0.058270958,0.058270958,0,0
"1742","NER","Niger","Omega-3 fatty acids","g/p/d","High",2030,0.060368055,0.060368055,0,0
"1743","NER","Niger","Protein","g/p/d","Base",2030,158.105193502,158.105193502,0,0
"1744","NER","Niger","Protein","g/p/d","High",2030,158.302831666,158.302831666,0,0
"1745","NER","Niger","Vitamin A","mg/p/d retinol","Base",2030,1085.271304952,1085.271304952,0,0
"1746","NER","Niger","Vitamin A","mg/p/d retinol","High",2030,1085.913367387,1085.913367387,0,0
"1747","NER","Niger","Vitamin B12","ug/p/d","Base",2030,6.939236799,6.939236799,0,0
"1748","NER","Niger","Vitamin B12","ug/p/d","High",2030,6.950938064,6.950938064,0,0
"1749","NER","Niger","Zinc","mg/p/d","Base",2030,19.739132807,19.739132807,0,0
"1750","NER","Niger","Zinc","mg/p/d","High",2030,19.760354998,19.760354998,0,0
"1751","NGA","Nigeria","Calcium","mg/p/d","Base",2030,610.262056822,627.284627307066,17.022570485066,17.022570485066
"1752","NGA","Nigeria","Calcium","mg/p/d","High",2030,610.58608523,626.29766420111,15.71157897111,15.71157897111
"1753","NGA","Nigeria","Iron","mg/p/d","Base",2030,33.554215696,33.983742071534,0.429526375534003,0.429526375534003
"1754","NGA","Nigeria","Iron","mg/p/d","High",2030,33.542800183,33.9421175604534,0.3993173774534,0.3993173774534
"1755","NGA","Nigeria","Omega-3 fatty acids","g/p/d","Base",2030,0.432711438,0.681771803402115,0.249060365402115,0.249060365402115
"1756","NGA","Nigeria","Omega-3 fatty acids","g/p/d","High",2030,0.44383872,0.676705052995235,0.232866332995235,0.232866332995235
"1757","NGA","Nigeria","Protein","g/p/d","Base",2030,106.172520119,104.299044993994,-1.873475125006,-1.873475125006
"1758","NGA","Nigeria","Protein","g/p/d","High",2030,106.55237746,104.379530327446,-2.172847132554,-2.172847132554
"1759","NGA","Nigeria","Vitamin A","mg/p/d retinol","Base",2030,833.445738839,838.081163181368,4.63542434236797,4.63542434236797
"1760","NGA","Nigeria","Vitamin A","mg/p/d retinol","High",2030,833.212116549,837.092937147025,3.88082059802502,3.88082059802502
"1761","NGA","Nigeria","Vitamin B12","ug/p/d","Base",2030,2.815404155,3.39046678480337,0.57506262980337,0.57506262980337
"1762","NGA","Nigeria","Vitamin B12","ug/p/d","High",2030,2.85471247,3.37929897029651,0.52458650029651,0.52458650029651
"1763","NGA","Nigeria","Zinc","mg/p/d","Base",2030,17.846047347,18.084661952863,0.238614605863003,0.238614605863003
"1764","NGA","Nigeria","Zinc","mg/p/d","High",2030,17.841659963,18.0598112488372,0.218151285837198,0.218151285837198
"1765","PRK","North Korea","Calcium","mg/p/d","Base",2030,17.76484752,17.76484752,0,0
"1766","PRK","North Korea","Calcium","mg/p/d","High",2030,18.915146294,18.915146294,0,0
"1767","PRK","North Korea","Iron","mg/p/d","Base",2030,0.691575572,0.691575572,0,0
"1768","PRK","North Korea","Iron","mg/p/d","High",2030,0.73635606,0.73635606,0,0
"1769","PRK","North Korea","Omega-3 fatty acids","g/p/d","Base",2030,0.151282156,0.151282156,0,0
"1770","PRK","North Korea","Omega-3 fatty acids","g/p/d","High",2030,0.161077888,0.161077888,0,0
"1771","PRK","North Korea","Protein","g/p/d","Base",2030,9.401105438,9.401105438,0,0
"1772","PRK","North Korea","Protein","g/p/d","High",2030,10.009840192,10.009840192,0,0
"1773","PRK","North Korea","Vitamin A","mg/p/d retinol","Base",2030,16.3384729,16.3384729,0,0
"1774","PRK","North Korea","Vitamin A","mg/p/d retinol","High",2030,17.39641192,17.39641192,0,0
"1775","PRK","North Korea","Vitamin B12","ug/p/d","Base",2030,1.966668034,1.966668034,0,0
"1776","PRK","North Korea","Vitamin B12","ug/p/d","High",2030,2.094012546,2.094012546,0,0
"1777","PRK","North Korea","Zinc","mg/p/d","Base",2030,0.367399522,0.367399522,0,0
"1778","PRK","North Korea","Zinc","mg/p/d","High",2030,0.391189156,0.391189156,0,0
"1779","MKD","North Macedonia","Calcium","mg/p/d","Base",2030,1806.730145473,1865.22332212759,58.4931766545901,58.4931766545901
"1780","MKD","North Macedonia","Calcium","mg/p/d","High",2030,1804.103573004,1872.04682258321,67.94324957921,67.94324957921
"1781","MKD","North Macedonia","Iron","mg/p/d","Base",2030,46.068892481,47.4821571924742,1.4132647114742,1.4132647114742
"1782","MKD","North Macedonia","Iron","mg/p/d","High",2030,46.033324596,47.6749143079113,1.6415897119113,1.6415897119113
"1783","MKD","North Macedonia","Omega-3 fatty acids","g/p/d","Base",2030,0.553285586,1.34388950607493,0.79060392007493,0.79060392007493
"1784","MKD","North Macedonia","Omega-3 fatty acids","g/p/d","High",2030,0.552383457,1.47071620164053,0.91833274464053,0.91833274464053
"1785","MKD","North Macedonia","Protein","g/p/d","Base",2030,162.688093468,165.936547223966,3.24845375596598,1.68029227215039
"1786","MKD","North Macedonia","Protein","g/p/d","High",2030,162.415670574,166.188939815154,3.773269241154,1.68029227215039
"1787","MKD","North Macedonia","Vitamin A","mg/p/d retinol","Base",2030,2275.140765972,2299.74979102899,24.60902505699,24.60902505699
"1788","MKD","North Macedonia","Vitamin A","mg/p/d retinol","High",2030,2271.679587696,2300.26441120835,28.5848235123499,28.5848235123499
"1789","MKD","North Macedonia","Vitamin B12","ug/p/d","Base",2030,8.719501518,10.830632433398,2.111130915398,2.111130915398
"1790","MKD","North Macedonia","Vitamin B12","ug/p/d","High",2030,8.700115793,11.1523179622597,2.4522021692597,2.4522021692597
"1791","MKD","North Macedonia","Zinc","mg/p/d","Base",2030,19.757314233,20.622796850952,0.865482617952001,0.865482617952001
"1792","MKD","North Macedonia","Zinc","mg/p/d","High",2030,19.726508642,20.7318173785253,1.0053087365253,1.0053087365253
"1793","NOR","Norway","Calcium","mg/p/d","Base",2030,1881.634731566,1881.634731566,0,0
"1794","NOR","Norway","Calcium","mg/p/d","High",2030,1885.568718483,1885.568718483,0,0
"1795","NOR","Norway","Iron","mg/p/d","Base",2030,50.045239665,50.045239665,0,0
"1796","NOR","Norway","Iron","mg/p/d","High",2030,50.05511164,50.05511164,0,0
"1797","NOR","Norway","Omega-3 fatty acids","g/p/d","Base",2030,3.929017352,3.929017352,0,0
"1798","NOR","Norway","Omega-3 fatty acids","g/p/d","High",2030,3.981935033,3.981935033,0,0
"1799","NOR","Norway","Protein","g/p/d","Base",2030,213.951967205,213.951967205,0,0
"1800","NOR","Norway","Protein","g/p/d","High",2030,216.678994786,216.678994786,0,0
"1801","NOR","Norway","Vitamin A","mg/p/d retinol","Base",2030,1664.722980915,1664.722980915,0,0
"1802","NOR","Norway","Vitamin A","mg/p/d retinol","High",2030,1661.780789193,1661.780789193,0,0
"1803","NOR","Norway","Vitamin B12","ug/p/d","Base",2030,14.070041713,14.070041713,0,0
"1804","NOR","Norway","Vitamin B12","ug/p/d","High",2030,14.285338765,14.285338765,0,0
"1805","NOR","Norway","Zinc","mg/p/d","Base",2030,22.397914235,22.397914235,0,0
"1806","NOR","Norway","Zinc","mg/p/d","High",2030,22.369494946,22.369494946,0,0
"1807","OMN","Oman","Calcium","mg/p/d","Base",2030,1532.41028221,1841.06228844835,308.65200623835,217.803035844886
"1808","OMN","Oman","Calcium","mg/p/d","High",2030,1532.797831098,1855.28541796655,322.48758686855,217.803035844886
"1809","OMN","Oman","Iron","mg/p/d","Base",2030,37.621673795,44.7403009047615,7.1186271097615,3.96167470982138
"1810","OMN","Oman","Iron","mg/p/d","High",2030,37.658859844,45.0957086215661,7.4368487775661,3.96167470982138
"1811","OMN","Oman","Omega-3 fatty acids","g/p/d","Base",2030,0.728901195,5.12443300509199,4.39553181009199,3.53128696217079
"1812","OMN","Oman","Omega-3 fatty acids","g/p/d","High",2030,0.745653995,5.33865711296571,4.59300311796571,3.53128696217079
"1813","OMN","Oman","Protein","g/p/d","Base",2030,173.472859755,178.477925707389,5.005065952389,1.68029227215039
"1814","OMN","Oman","Protein","g/p/d","High",2030,174.681785547,179.834785747048,5.15300020004798,1.68029227215039
"1815","OMN","Oman","Vitamin A","mg/p/d retinol","Base",2030,1372.558717885,1500.56446343876,128.00574555376,90.8913862073486
"1816","OMN","Oman","Vitamin A","mg/p/d retinol","High",2030,1372.347604162,1506.06095036583,133.71334620383,90.8913862073486
"1817","OMN","Oman","Vitamin B12","ug/p/d","Base",2030,9.946995086,22.0611416155265,12.1141465295265,8.92886461569528
"1818","OMN","Oman","Vitamin B12","ug/p/d","High",2030,10.031503513,22.6871082568935,12.6556047438935,8.92886461569528
"1819","OMN","Oman","Zinc","mg/p/d","Base",2030,20.459872298,25.335781082769,4.875908784769,3.60004538744873
"1820","OMN","Oman","Zinc","mg/p/d","High",2030,20.485247404,25.5788652151901,5.0936178111901,3.60004538744873
"1821","PAK","Pakistan","Calcium","mg/p/d","Base",2030,1257.271794418,1257.271794418,0,0
"1822","PAK","Pakistan","Calcium","mg/p/d","High",2030,1256.607079232,1256.607079232,0,0
"1823","PAK","Pakistan","Iron","mg/p/d","Base",2030,34.963396112,34.963396112,0,0
"1824","PAK","Pakistan","Iron","mg/p/d","High",2030,34.964505481,34.964505481,0,0
"1825","PAK","Pakistan","Omega-3 fatty acids","g/p/d","Base",2030,0.164511756,0.164511756,0,0
"1826","PAK","Pakistan","Omega-3 fatty acids","g/p/d","High",2030,0.165790322,0.165790322,0,0
"1827","PAK","Pakistan","Protein","g/p/d","Base",2030,124.104114563,124.104114563,0,0
"1828","PAK","Pakistan","Protein","g/p/d","High",2030,124.110192755,124.110192755,0,0
"1829","PAK","Pakistan","Vitamin A","mg/p/d retinol","Base",2030,1103.711034799,1103.711034799,0,0
"1830","PAK","Pakistan","Vitamin A","mg/p/d retinol","High",2030,1103.323874715,1103.323874715,0,0
"1831","PAK","Pakistan","Vitamin B12","ug/p/d","Base",2030,7.91788442,7.91788442,0,0
"1832","PAK","Pakistan","Vitamin B12","ug/p/d","High",2030,7.919173005,7.919173005,0,0
"1833","PAK","Pakistan","Zinc","mg/p/d","Base",2030,13.798966095,13.798966095,0,0
"1834","PAK","Pakistan","Zinc","mg/p/d","High",2030,13.795646579,13.795646579,0,0
"1835","PSE","Palestinian Territories","Calcium","mg/p/d","Base",2030,0,0,0,0
"1836","PSE","Palestinian Territories","Calcium","mg/p/d","High",2030,0,0,0,0
"1837","PSE","Palestinian Territories","Iron","mg/p/d","Base",2030,0,0,0,0
"1838","PSE","Palestinian Territories","Iron","mg/p/d","High",2030,0,0,0,0
"1839","PSE","Palestinian Territories","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"1840","PSE","Palestinian Territories","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"1841","PSE","Palestinian Territories","Protein","g/p/d","Base",2030,0,0,0,0
"1842","PSE","Palestinian Territories","Protein","g/p/d","High",2030,0,0,0,0
"1843","PSE","Palestinian Territories","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"1844","PSE","Palestinian Territories","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"1845","PSE","Palestinian Territories","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"1846","PSE","Palestinian Territories","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"1847","PSE","Palestinian Territories","Zinc","mg/p/d","Base",2030,0,0,0,0
"1848","PSE","Palestinian Territories","Zinc","mg/p/d","High",2030,0,0,0,0
"1849","PAN","Panama","Calcium","mg/p/d","Base",2030,971.850242821,971.850242821,0,0
"1850","PAN","Panama","Calcium","mg/p/d","High",2030,971.677163655,971.677163655,0,0
"1851","PAN","Panama","Iron","mg/p/d","Base",2030,30.654939181,30.654939181,0,0
"1852","PAN","Panama","Iron","mg/p/d","High",2030,30.70249566,30.70249566,0,0
"1853","PAN","Panama","Omega-3 fatty acids","g/p/d","Base",2030,2.450903319,2.450903319,0,0
"1854","PAN","Panama","Omega-3 fatty acids","g/p/d","High",2030,2.45923295,2.45923295,0,0
