,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
ERI_OOS_FO..PC,Eritrea,Other Oilseeds,Per-capita food consumption [kg/p/d],178,ERI,10,OOS,211,FO..PC,0.063796785,0.0626403,0.066905931,0.062427505,0.063030681,0.065291033,0.063309147,0.062438685,0.058949531,0.057826552,0.057970343,0.058006894,0.058134173,0.058239617,0.058297857,0.058349108,0.058383828,0.058414585,0.058425047,0.058421655,0.058400303
ERI_PK_FO..PC,Eritrea,Ovine,Per-capita food consumption [kg/p/d],178,ERI,16,PK,211,FO..PC,1.10424E-05,1.21588E-05,1.32681E-05,1.35995E-05,1.46565E-05,1.36454E-05,1.37254E-05,1.41465E-05,1.38865E-05,1.35522E-05,1.38888E-05,1.40985E-05,1.42912E-05,1.44971E-05,1.46992E-05,1.49107E-05,1.51246E-05,1.53428E-05,1.55467E-05,1.57812E-05,1.59949E-05
ERI_PS_FO..PC,Eritrea,Pork,Per-capita food consumption [kg/p/d],178,ERI,6,PS,211,FO..PC,3.683804355,3.816538336,3.914601105,4.010301681,4.340113462,4.350294775,4.396436107,4.388449691,4.385451954,4.383443246,4.428216395,4.465055101,4.494477503,4.525758662,4.549275593,4.57266183,4.595339955,4.615764807,4.635464835,4.653031066,4.669154928
ERI_PT_FO..PC,Eritrea,Poultry,Per-capita food consumption [kg/p/d],178,ERI,17,PT,211,FO..PC,0.180321287,0.221012061,0.233021915,0.229180723,0.246615653,0.228137977,0.220724787,0.236053259,0.240184979,0.237572093,0.242689248,0.247326446,0.251634412,0.255687046,0.259557152,0.263173237,0.266467525,0.269579373,0.27247252,0.275240701,0.277606686
ERI_RI_FO..PC,Eritrea,Pulses,Per-capita food consumption [kg/p/d],178,ERI,4,RI,211,FO..PC,1.911701721,2.003020916,2.066966595,2.147086923,2.18449095,2.225866289,2.301529587,2.335383404,2.369278128,2.410771431,2.495256213,2.544135137,2.583237471,2.61721279,2.674746629,2.73142259,2.789090454,2.848841936,2.909748394,2.972160495,3.034826191
ERI_RT_FO..PC,Eritrea,Rice and products,Per-capita food consumption [kg/p/d],178,ERI,5,RT,211,FO..PC,2.829377007,2.811446754,3.630090438,3.704769575,3.860452985,3.855007,3.786420927,3.660832246,3.629548321,3.600899584,3.612680754,3.63235006,3.674082872,3.696165728,3.726808731,3.758341905,3.78986836,3.826071843,3.863762551,3.904847736,3.950687224
ERI_SB_FO..PC,Eritrea,Roots and Tubers,Per-capita food consumption [kg/p/d],178,ERI,9,SB,211,FO..PC,2.04972E-05,2.01131E-05,1.97326E-05,1.93507E-05,1.89632E-05,1.85683E-05,1.81648E-05,1.77556E-05,1.73479E-05,1.69502E-05,1.65678E-05,1.62012E-05,1.58484E-05,1.55082E-05,1.51789E-05,1.48591E-05,1.45489E-05,1.42484E-05,1.39568E-05,1.36734E-05,1.33975E-05
ERI_SH_FO..PC,Eritrea,Soybeans,Per-capita food consumption [kg/p/d],178,ERI,15,SH,211,FO..PC,1.840436451,1.897480334,1.922128461,1.845720009,1.763612673,2.231790425,2.259418185,2.337028399,2.302796261,2.258770696,2.275774657,2.281925504,2.295619579,2.307823209,2.319297144,2.330815247,2.341516532,2.353095394,2.365907359,2.377443225,2.388388547
ERI_SU_FO..PC,Eritrea,Sugar,Per-capita food consumption [kg/p/d],178,ERI,7,SU,211,FO..PC,7.037245657,7.236187116,7.882730296,7.861856852,8.789521022,8.477856435,8.846067168,9.238232122,9.33793371,9.525989101,9.721345071,9.942586971,10.17716815,10.39491098,10.61489535,10.84696162,11.10023748,11.35111047,11.59450496,11.84619152,12.09749381
ERI_VL_FO..PC,Eritrea,Vegetable Oils,Per-capita food consumption [kg/p/d],178,ERI,12,VL,211,FO..PC,0.603505433,0.644846951,0.659977141,0.658976916,0.715312657,0.694808057,0.700755608,0.693439503,0.690505867,0.686290587,0.700146902,0.707175066,0.714881096,0.72335762,0.73056153,0.736806036,0.742989294,0.748972773,0.754602068,0.759941724,0.764725975
ERI_WT_FO..PC,Eritrea,Wheat and products,Per-capita food consumption [kg/p/d],178,ERI,2,WT,211,FO..PC,62.97354928,64.65884475,66.26780313,69.81753024,70.42677876,71.56186422,73.59944321,74.55359956,72.90589284,72.64939638,73.35678367,74.18043721,74.98165038,75.75314545,76.56489905,77.37791364,78.19147404,79.01523215,79.84157261,80.66507978,81.48469136
ESH_BT_FO..PC,Western Sahara,Bovine,Per-capita food consumption [kg/p/d],205,ESH,19,BT,211,FO..PC,0.000159618,0.000162121,0.000167647,0.000177785,0.00015436,0.000150167,0.000165883,0.000156432,0.00015687,0.000156248,0.000155477,0.000154183,0.000152977,0.000152032,0.000151053,0.000150212,0.000149388,0.000148629,0.000147928,0.000147257,0.000146631
ESH_BV_FO..PC,Western Sahara,Butter,Per-capita food consumption [kg/p/d],205,ESH,14,BV,211,FO..PC,0.000113118,0.000117357,0.000109958,0.000109694,9.81819E-05,0.000101864,0.000107559,0.000113567,0.000110485,0.000108693,0.000108136,0.000107336,0.000106594,0.000105852,0.000105219,0.000104638,0.000103948,0.000103334,0.000102738,0.000102252,0.000101707
ESH_CN_FO..PC,Western Sahara,Coconuts,Per-capita food consumption [kg/p/d],205,ESH,11,CN,211,FO..PC,2.082144833,2.050655342,2.017056215,1.980766712,1.941781402,1.900360296,1.856131249,1.809535559,1.762359807,1.716802957,1.674091292,1.634400948,1.597217036,1.562187585,1.528862648,1.49694991,1.466355186,1.437194621,1.409379739,1.382798773,1.357435997
ESH_EG_FO..PC,Western Sahara,Eggs,Per-capita food consumption [kg/p/d],205,ESH,20,EG,211,FO..PC,0.00016738,0.000158138,0.000165262,0.000166932,0.000157117,0.000163143,0.000162276,0.000157225,0.000156893,0.000156224,0.000155491,0.000154355,0.000153433,0.00015265,0.000152076,0.000151513,0.000151021,0.000150553,0.00015021,0.000149952,0.00014966
ESH_FH_FO..PC,Western Sahara,Fish,Per-capita food consumption [kg/p/d],205,ESH,21,FH,211,FO..PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESH_HFCS_FO..PC,Western Sahara,HFCS,Per-capita food consumption [kg/p/d],205,ESH,8,HFCS,211,FO..PC,9.36965E-05,9.22795E-05,9.07675E-05,8.91345E-05,8.73802E-05,8.55162E-05,8.35259E-05,8.14291E-05,7.93062E-05,7.72561E-05,7.53341E-05,7.3548E-05,7.18748E-05,7.02984E-05,6.87988E-05,6.73627E-05,6.5986E-05,6.46738E-05,6.34221E-05,6.22259E-05,6.10846E-05
ESH_MA_FO..PC,Western Sahara,Maize and products,Per-capita food consumption [kg/p/d],205,ESH,1,MA,211,FO..PC,0.000147978,0.000148411,0.000152378,0.000151112,0.000151936,0.000148592,0.000156123,0.000151669,0.000156306,0.000156826,0.000156585,0.000156365,0.00015631,0.00015633,0.00015643,0.000156565,0.000156715,0.000156922,0.000157182,0.000157484,0.000157827
ESH_MK_FO..PC,Western Sahara,Milk and Dairy,Per-capita food consumption [kg/p/d],205,ESH,18,MK,211,FO..PC,1.207798305,1.204971813,1.199749236,1.170441966,1.07412764,1.05486235,1.151870426,1.050384197,1.059796498,1.046426828,1.051995443,1.050807213,1.051446727,1.052851732,1.054643647,1.057519993,1.060804448,1.064836012,1.069330907,1.074320832,1.079511546
ESH_OCG_FO..PC,Western Sahara,Other Coarse Grains,Per-capita food consumption [kg/p/d],205,ESH,3,OCG,211,FO..PC,0.001000993,0.001037387,0.001015647,0.001048721,0.00103501,0.001012553,0.000936312,0.000954119,0.000976383,0.000904192,0.000900765,0.000898159,0.00089618,0.000894048,0.000892779,0.000891706,0.000890788,0.000890261,0.000889968,0.000889977,0.000890068
ESH_OOS_FO..PC,Western Sahara,Other Oilseeds,Per-capita food consumption [kg/p/d],205,ESH,10,OOS,211,FO..PC,0.000474977,0.000502085,0.000537207,0.000523741,0.000514741,0.000514936,0.000500322,0.000488575,0.000475837,0.000463537,0.00046933,0.000471051,0.000475299,0.00047949,0.000483777,0.000488489,0.000493374,0.000498621,0.000503999,0.000509626,0.000515492
ESH_PK_FO..PC,Western Sahara,Ovine,Per-capita food consumption [kg/p/d],205,ESH,16,PK,211,FO..PC,0.000123904,0.00012284,0.000124403,0.000136276,0.000134913,0.00015119,0.000137966,0.000134344,0.000126937,0.000123564,0.000125713,0.00012618,0.000126406,0.000126761,0.000127107,0.000127541,0.000128021,0.000128574,0.000129045,0.000129808,0.000130391
ESH_PS_FO..PC,Western Sahara,Pork,Per-capita food consumption [kg/p/d],205,ESH,6,PS,211,FO..PC,0.000137743,0.000163367,0.000159739,0.000153441,0.000154542,0.000155407,0.000155986,0.00015629,0.000156455,0.000156672,0.000157228,0.000157606,0.000157742,0.000158181,0.000158464,0.000158824,0.000159218,0.000159608,0.000160042,0.000160487,0.000160933
ESH_PT_FO..PC,Western Sahara,Poultry,Per-capita food consumption [kg/p/d],205,ESH,17,PT,211,FO..PC,0.000135893,0.000140167,0.000148125,0.000146221,0.000139909,0.000139193,0.000135418,0.000140284,0.000144501,0.000137397,0.000142464,0.000143219,0.000144003,0.000144817,0.000145649,0.000146462,0.00014727,0.000148149,0.000149081,0.000150118,0.000150932
ESH_RI_FO..PC,Western Sahara,Pulses,Per-capita food consumption [kg/p/d],205,ESH,4,RI,211,FO..PC,0.000115147,0.000123605,0.000129896,0.000132956,0.000135594,0.000141772,0.000147679,0.000151564,0.000154723,0.000158497,0.000160024,0.000160939,0.000162112,0.000163286,0.000164508,0.000165873,0.000167343,0.000168968,0.000170679,0.000172542,0.000174419
ESH_RT_FO..PC,Western Sahara,Rice and products,Per-capita food consumption [kg/p/d],205,ESH,5,RT,211,FO..PC,0.000150643,0.000151275,0.000157183,0.00015809,0.000158373,0.000158432,0.000158177,0.000157568,0.000156878,0.000156239,0.000157576,0.000157122,0.000157794,0.000157881,0.000158535,0.000158936,0.00015954,0.000160105,0.000160767,0.000161435,0.00016217
ESH_SB_FO..PC,Western Sahara,Roots and Tubers,Per-capita food consumption [kg/p/d],205,ESH,9,SB,211,FO..PC,0.000187393,0.000184559,0.000181535,0.000178269,0.00017476,0.000171032,0.000167052,0.000162858,0.000158612,0.000154512,0.000150668,0.000147096,0.00014375,0.000140597,0.000137598,0.000134725,0.000131972,0.000129348,0.000126844,0.000124452,0.000122169
ESH_SH_FO..PC,Western Sahara,Soybeans,Per-capita food consumption [kg/p/d],205,ESH,15,SH,211,FO..PC,0.000156179,0.000162604,0.00015401,0.00015964,0.000155579,0.000153757,0.000145396,0.000146528,0.000143649,0.000138198,0.000137576,0.000136,0.000135151,0.000134262,0.000133363,0.000132525,0.000131669,0.000130947,0.000130255,0.000129644,0.000129004
ESH_SU_FO..PC,Western Sahara,Sugar,Per-capita food consumption [kg/p/d],205,ESH,7,SU,211,FO..PC,0.000126378,0.000127897,0.000133927,0.000128756,0.000134878,0.000144163,0.000151889,0.000153324,0.000155321,0.000157857,0.000159365,0.000161294,0.000163439,0.000165405,0.000167431,0.000169629,0.000172109,0.000174564,0.000176939,0.000179463,0.000182008
ESH_VL_FO..PC,Western Sahara,Vegetable Oils,Per-capita food consumption [kg/p/d],205,ESH,12,VL,211,FO..PC,0.000467563,0.000545228,0.000612397,0.000537207,0.000617035,0.000590066,0.000583918,0.000614636,0.000628354,0.000624103,0.000623076,0.000626025,0.000630493,0.000636925,0.000643563,0.000650097,0.000657317,0.000665084,0.00067328,0.000681958,0.000690963
ESH_WT_FO..PC,Western Sahara,Wheat and products,Per-capita food consumption [kg/p/d],205,ESH,2,WT,211,FO..PC,0.000137771,0.000140048,0.000141979,0.000144914,0.000148994,0.000159492,0.000158795,0.000154194,0.000157798,0.000155314,0.00015796,0.000158065,0.000158109,0.000158086,0.000158127,0.000158221,0.000158355,0.000158564,0.000158817,0.000159107,0.000159429
ETH_BT_FO..PC,Ethiopia,Bovine,Per-capita food consumption [kg/p/d],238,ETH,19,BT,211,FO..PC,0.200073722,0.199918358,0.194755365,0.189740029,0.184909075,0.177779199,0.166852319,0.16095924,0.157020228,0.152555533,0.153996979,0.154720347,0.155501556,0.156236264,0.156771924,0.15751765,0.158338961,0.159198299,0.160123112,0.161055405,0.162055787
ETH_BV_FO..PC,Ethiopia,Butter,Per-capita food consumption [kg/p/d],238,ETH,14,BV,211,FO..PC,3.345155783,3.185491704,2.556626072,2.512771763,2.737732705,2.740262277,2.654407406,2.611271831,2.538711094,2.496983882,2.488175619,2.484109024,2.479767481,2.47423026,2.46942169,2.464658409,2.458787466,2.453561681,2.44822438,2.443409376,2.438744008
ETH_CN_FO..PC,Ethiopia,Coconuts,Per-capita food consumption [kg/p/d],238,ETH,11,CN,211,FO..PC,0.011402161,0.011105342,0.010817339,0.010538771,0.010270444,0.010012713,0.00976532,0.009527672,0.009299308,0.009079714,0.008868466,0.008665261,0.008469894,0.008282169,0.008101914,0.007928914,0.007762892,0.00760353,0.007450514,0.007303529,0.007162289
ETH_EG_FO..PC,Ethiopia,Eggs,Per-capita food consumption [kg/p/d],238,ETH,20,EG,211,FO..PC,0.364869158,0.372114367,0.359376029,0.360135469,0.398749975,0.46354954,0.44629304,0.435664128,0.424990219,0.420936607,0.419414771,0.419936149,0.420828245,0.421597964,0.42267391,0.423818021,0.425034861,0.426270121,0.427577951,0.428945554,0.430332177
ETH_FH_FO..PC,Ethiopia,Fish,Per-capita food consumption [kg/p/d],238,ETH,21,FH,211,FO..PC,0.191403522,0.256303031,0.302871171,0.414676462,0.515413242,0.455817286,0.501383723,0.546386404,0.540500756,0.558792043,0.551618596,0.557262958,0.554100491,0.551012692,0.548020085,0.545129843,0.542344406,0.539664475,0.537089589,0.534617845,0.532248161
ETH_HFCS_FO..PC,Ethiopia,HFCS,Per-capita food consumption [kg/p/d],238,ETH,8,HFCS,211,FO..PC,0.011402161,0.011105342,0.010817339,0.010538771,0.010270444,0.010012713,0.00976532,0.009527672,0.009299308,0.009079714,0.008868466,0.008665261,0.008469894,0.008282169,0.008101914,0.007928914,0.007762892,0.00760353,0.007450514,0.007303529,0.007162289
ETH_MA_FO..PC,Ethiopia,Maize and products,Per-capita food consumption [kg/p/d],238,ETH,1,MA,211,FO..PC,40.26638246,42.18665599,42.4631121,41.79854866,42.76257617,43.37425647,44.40168545,45.21709809,48.29003321,48.12117287,48.17034315,48.2327471,48.30555047,48.34927793,48.37383023,48.38758549,48.37447182,48.34126384,48.28850935,48.21807756,48.13477603
ETH_MK_FO..PC,Ethiopia,Milk and Dairy,Per-capita food consumption [kg/p/d],238,ETH,18,MK,211,FO..PC,4.714471388,3.674255384,4.084635365,3.650897533,3.400386222,3.277229567,3.081225672,2.970062636,2.896271542,2.819756809,2.870094811,2.911191805,2.958636061,3.003841101,3.048561177,3.095329719,3.143071035,3.192401521,3.242767589,3.294251162,3.347023405
ETH_OCG_FO..PC,Ethiopia,Other Coarse Grains,Per-capita food consumption [kg/p/d],238,ETH,3,OCG,211,FO..PC,86.0169516,85.34528422,85.60526741,87.61787952,87.87433913,91.6773086,93.29624442,93.72588431,90.84791937,91.88496027,92.71938182,93.56184382,94.41192094,95.24166583,96.09470777,96.95145861,97.82084244,98.69972326,99.59216368,100.4851309,101.3881509
ETH_OOS_FO..PC,Ethiopia,Other Oilseeds,Per-capita food consumption [kg/p/d],238,ETH,10,OOS,211,FO..PC,0.372376797,0.36268313,0.492385785,0.439089453,0.385513442,0.328258786,0.349912909,0.341397436,0.333214665,0.325346113,0.333344653,0.33326967,0.337309279,0.339094402,0.341532932,0.343673522,0.345766121,0.347934293,0.349935104,0.352081272,0.353804467
ETH_PK_FO..PC,Ethiopia,Ovine,Per-capita food consumption [kg/p/d],238,ETH,16,PK,211,FO..PC,0.016583303,0.016826814,0.016676009,0.016963205,0.020820244,0.016605083,0.016265117,0.015610137,0.015235986,0.014876203,0.014661877,0.01450573,0.014309639,0.014130075,0.013966319,0.013807227,0.013654958,0.013511148,0.013369172,0.013239997,0.013114017
ETH_PS_FO..PC,Ethiopia,Pork,Per-capita food consumption [kg/p/d],238,ETH,6,PS,211,FO..PC,17.4171929,18.49634613,17.74218541,15.6846207,15.51126219,15.34558826,15.18770384,15.03717537,14.89374702,14.75704301,14.52944127,14.29034349,14.03676448,13.81360111,13.58810434,13.37833519,13.18205644,12.9929983,12.81456243,12.64172422,12.47670476
ETH_PT_FO..PC,Ethiopia,Poultry,Per-capita food consumption [kg/p/d],238,ETH,17,PT,211,FO..PC,0.590020793,0.5391399,0.588994355,0.586735524,0.379515503,0.110804687,0.115440734,0.117484766,0.117380516,0.114608685,0.115884348,0.114730909,0.113522031,0.112278081,0.111153924,0.110312968,0.110550543,0.111035901,0.111708192,0.112905657,0.114479152
ETH_RI_FO..PC,Ethiopia,Pulses,Per-capita food consumption [kg/p/d],238,ETH,4,RI,211,FO..PC,1.311899598,1.490274645,2.166172069,2.391879416,2.856456984,3.555714646,4.173209622,5.296432661,5.363840876,5.388810005,5.506186053,5.636745532,5.765350526,5.88471665,6.004844361,6.131156724,6.259185083,6.390980173,6.525467579,6.663712871,6.801322652
ETH_RT_FO..PC,Ethiopia,Rice and products,Per-capita food consumption [kg/p/d],238,ETH,5,RT,211,FO..PC,15.43510241,14.95205416,19.39685798,19.34012701,19.24768037,18.93496512,18.61965777,18.68492335,18.75690068,18.83539604,19.07535877,18.97761729,19.08599958,19.03199697,19.06240074,19.04119843,19.06232557,19.0575706,19.083258,19.09096863,19.11745463
ETH_SB_FO..PC,Ethiopia,Roots and Tubers,Per-capita food consumption [kg/p/d],238,ETH,9,SB,211,FO..PC,0.011402161,0.011105342,0.010817339,0.010538771,0.010270444,0.010012713,0.00976532,0.009527672,0.009299308,0.009079714,0.008868466,0.008665261,0.008469894,0.008282169,0.008101914,0.007928914,0.007762892,0.00760353,0.007450514,0.007303529,0.007162289
ETH_SH_FO..PC,Ethiopia,Soybeans,Per-capita food consumption [kg/p/d],238,ETH,15,SH,211,FO..PC,1.463517556,1.382231887,1.400388866,1.405063698,0.940136936,0.347418112,0.398861577,0.479680156,0.469505324,0.480506614,0.481330196,0.477909261,0.476937815,0.475583412,0.474044053,0.472531249,0.470876287,0.469568503,0.468261618,0.466967636,0.465873649
ETH_SU_FO..PC,Ethiopia,Sugar,Per-capita food consumption [kg/p/d],238,ETH,7,SU,211,FO..PC,4.446842857,4.497663323,4.489195549,4.658136684,4.765486044,4.956292943,5.370926154,5.630853935,5.812067523,6.038009525,6.150280464,6.277701749,6.412255419,6.536153104,6.66082017,6.792715538,6.936923793,7.079487912,7.217471304,7.360051622,7.504494854
ETH_VL_FO..PC,Ethiopia,Vegetable Oils,Per-capita food consumption [kg/p/d],238,ETH,12,VL,211,FO..PC,1.990069351,2.740584852,3.949014879,4.565643673,5.059295285,4.650717791,5.182508391,5.015948239,4.968236187,4.859007686,4.959177845,5.052544255,5.153987814,5.263660815,5.368125875,5.469573153,5.573385581,5.67899715,5.784798444,5.891674047,5.997937648
ETH_WT_FO..PC,Ethiopia,Wheat and products,Per-capita food consumption [kg/p/d],238,ETH,2,WT,211,FO..PC,39.97895834,39.8766068,40.60128099,39.99203541,42.66785394,44.55531532,45.77797538,46.14059492,48.24281898,48.12041755,48.19806139,48.33050202,48.43913577,48.52563502,48.63030857,48.73336254,48.83369017,48.9362129,49.03756783,49.1368748,49.23789372
EUN_BT_FO..PC,E27,Bovine,Per-capita food consumption [kg/p/d],451,EUN,19,BT,211,FO..PC,4.21943774,4.03207555,4.138354347,4.110965178,4.263067707,4.344362122,4.523990136,4.619266341,4.714090539,4.746740638,4.798880174,4.819066755,4.840516524,4.861204688,4.88049338,4.903738305,4.921881443,4.941502067,4.963832251,4.985360858,5.008370719
EUN_BV_FO..PC,E27,Butter,Per-capita food consumption [kg/p/d],451,EUN,14,BV,211,FO..PC,11.19523239,10.84236493,10.60335837,10.22241157,10.32374112,10.43272166,10.57871041,10.56148304,10.83654513,10.68706662,10.61958548,10.55801992,10.53466566,10.49805548,10.45833891,10.38672321,10.32502665,10.26519766,10.206871,10.14971622,10.0933245
EUN_CN_FO..PC,E27,Coconuts,Per-capita food consumption [kg/p/d],451,EUN,11,CN,211,FO..PC,0.002275732,0.002271745,0.002268236,0.00226505,0.002261976,0.002258889,0.002255691,0.002252476,0.002249532,0.002247258,0.002245927,0.002245638,0.002246276,0.002247628,0.002249375,0.002251282,0.002253281,0.002255426,0.002257726,0.002260226,0.002262957
EUN_EG_FO..PC,E27,Eggs,Per-capita food consumption [kg/p/d],451,EUN,20,EG,211,FO..PC,12.77732958,12.53868754,12.27614631,12.68445255,12.57614361,12.82569587,12.99093371,13.19049217,13.46974545,13.64664035,13.82125945,13.91051781,14.01708207,14.1251374,14.23306595,14.34692142,14.4553579,14.56742722,14.68479524,14.80105312,14.91589427
EUN_FH_FO..PC,E27,Fish,Per-capita food consumption [kg/p/d],451,EUN,21,FH,211,FO..PC,22.3934216,22.61096996,21.4780043,21.97904793,22.05007796,22.59791338,22.853503,23.49021468,23.67243667,23.74446168,23.94025414,23.84886406,24.20787932,24.44748651,24.65687738,24.78315439,25.19072627,25.39649506,25.64555585,25.88650434,26.08957089
EUN_HFCS_FO..PC,E27,HFCS,Per-capita food consumption [kg/p/d],451,EUN,8,HFCS,211,FO..PC,0.002275732,0.002271745,0.002268236,0.00226505,0.002261976,0.002258889,0.002255691,0.002252476,0.002249532,0.002247258,0.002245927,0.002245638,0.002246276,0.002247628,0.002249375,0.002251282,0.002253281,0.002255426,0.002257726,0.002260226,0.002262957
EUN_MA_FO..PC,E27,Maize and products,Per-capita food consumption [kg/p/d],451,EUN,1,MA,211,FO..PC,10.52418887,10.48862998,10.48696109,10.48898721,10.50804762,10.51752296,10.53174382,10.53610464,10.53876294,10.55681873,10.50807692,10.51546286,10.52284762,10.5367011,10.53849569,10.55227235,10.56236373,10.57334862,10.58566147,10.5974078,10.61448096
