"iso3","country","food","base","high","diff","pdiff"
"TWN","Taiwan","Maize",15.4170539671233,15.4142735753425,-0.00278039178082219,-0.0180345206467549
"TWN","Taiwan","Milk",13.6225972438356,13.6018976246575,-0.0206996191780812,-0.151950606830486
"TWN","Taiwan","Other coarse grains",3.80553022465753,3.80496033150685,-0.000569893150684953,-0.0149753941511853
"TWN","Taiwan","Other oilseeds",2.62101669589041,2.62124653972603,0.000229843835616138,0.00876926255282994
"TWN","Taiwan","Pork",80.579725890411,80.3379466027397,-0.241779287671229,-0.300049776788829
"TWN","Taiwan","Poultry",87.7610439726027,87.3975602465753,-0.363483726027393,-0.414174341568756
"TWN","Taiwan","Pulses",8.53645940547945,8.53316110136986,-0.00329830410958879,-0.0386378468275928
"TWN","Taiwan","Rice",133.900603452055,133.86999569863,-0.0306077534246633,-0.0228585627215809
"TWN","Taiwan","Roots tubers",9.01513113424657,9.01483999178082,-0.000291142465753558,-0.00322948675308304
"TWN","Taiwan","Sheep",2.15118031506849,2.14446119726027,-0.00671911780821928,-0.312345634680342
"TWN","Taiwan","Sugar",68.3376479178082,68.3096381643836,-0.0280097534246576,-0.0409872951119795
"TWN","Taiwan","Vegetable oils",76.7195774794521,76.6406640273972,-0.0789134520547996,-0.102859602004371
"TWN","Taiwan","Wheat",118.08913939726,118.071215342466,-0.0179240547945148,-0.0151784108902826
"TZA","Tanzania","Beef and veal",9.69050095342466,9.73375019452055,0.04324924109589,0.446305524386802
